simulation,generating_model,parameter,true_value,fitting_model,estimate_median,estimate_lower,estimate_upper,Rhat,error,alpha,sigma,Smsy,K,alpha_estimate,sigma_estimate,Smsy_estimate,K_estimate
5,Ricker,Smsy,3263.5134566557335,Ricker,3096.35,2507.56,3542.23,0.999,-5.122192963991433,1.9465115074639538,1.21587955867771,3263.5134566557335,8951,1.88,1.58,3096.35,8407.36
5,Ricker,alpha,1.9465115074639538,Ricker,1.88,1.3,2.46,1,-3.4169593762437924,1.9465115074639538,1.21587955867771,3263.5134566557335,8951,1.88,1.58,3096.35,8407.36
5,Ricker,sigma,1.21587955867771,Ricker,1.58,1.3,2,1.002,29.94708141308645,1.9465115074639538,1.21587955867771,3263.5134566557335,8951,1.88,1.58,3096.35,8407.36
6,Ricker,K,9025,Beverton-Holt,9100.84,8722.12,9521.25,1.017,0.8403324099723007,1.4897481103180386,0.07431426022824805,3588.5892933374685,9025,5.73,0.13,489.18,9100.84
6,Ricker,Smsy,3588.5892933374685,Beverton-Holt,489.18,68.41,1891.55,1.041,-86.36845958081061,1.4897481103180386,0.07431426022824805,3588.5892933374685,9025,5.73,0.13,489.18,9100.84
6,Ricker,alpha,1.4897481103180386,Beverton-Holt,5.73,2.75,9.76,1.023,284.6287812223996,1.4897481103180386,0.07431426022824805,3588.5892933374685,9025,5.73,0.13,489.18,9100.84
6,Ricker,sigma,0.07431426022824805,Beverton-Holt,0.13,0.1,0.16,1.012,74.93277817839987,1.4897481103180386,0.07431426022824805,3588.5892933374685,9025,5.73,0.13,489.18,9100.84
6,Ricker,K,9025,Ricker,9044.39,8864.52,9238.2,1.001,0.21484764542935644,1.4897481103180386,0.07431426022824805,3588.5892933374685,9025,1.48,0.06,3605.37,9044.39
6,Ricker,Smsy,3588.5892933374685,Ricker,3605.37,3514.35,3701.73,1.001,0.4676129055416368,1.4897481103180386,0.07431426022824805,3588.5892933374685,9025,1.48,0.06,3605.37,9044.39
6,Ricker,alpha,1.4897481103180386,Ricker,1.48,1.42,1.53,1.001,-0.654346211317395,1.4897481103180386,0.07431426022824805,3588.5892933374685,9025,1.48,0.06,3605.37,9044.39
6,Ricker,sigma,0.07431426022824805,Ricker,0.06,0.05,0.08,1,-19.261794686892372,1.4897481103180386,0.07431426022824805,3588.5892933374685,9025,1.48,0.06,3605.37,9044.39
7,Beverton-Holt,K,8822,Beverton-Holt,7804.12,5237.1,12100.24,1.003,-11.537973248696442,2.4788831155563584,1.3508036796863703,1980.831940163688,8822,5.02,1.2,572.49,7804.12
7,Beverton-Holt,Smsy,1980.831940163688,Beverton-Holt,572.49,59.09,3494.99,1.003,-71.09850722859953,2.4788831155563584,1.3508036796863703,1980.831940163688,8822,5.02,1.2,572.49,7804.12
7,Beverton-Holt,alpha,2.4788831155563584,Beverton-Holt,5.02,1.07,9.68,1,102.51055681071574,2.4788831155563584,1.3508036796863703,1980.831940163688,8822,5.02,1.2,572.49,7804.12
7,Beverton-Holt,sigma,1.3508036796863703,Beverton-Holt,1.2,0.97,1.54,1,-11.163996808284082,2.4788831155563584,1.3508036796863703,1980.831940163688,8822,5.02,1.2,572.49,7804.12
7,Beverton-Holt,K,8822,Ricker,10124.52,6562.13,13715.57,1.001,14.76445250510089,2.4788831155563584,1.3508036796863703,1980.831940163688,8822,1.16,1.15,4224.12,10124.52
7,Beverton-Holt,Smsy,1980.831940163688,Ricker,4224.12,2981.32,5641.47,1.001,113.24979239030927,2.4788831155563584,1.3508036796863703,1980.831940163688,8822,1.16,1.15,4224.12,10124.52
7,Beverton-Holt,alpha,2.4788831155563584,Ricker,1.16,0.57,1.74,1.003,-53.20473189234457,2.4788831155563584,1.3508036796863703,1980.831940163688,8822,1.16,1.15,4224.12,10124.52
7,Beverton-Holt,sigma,1.3508036796863703,Ricker,1.15,0.93,1.47,1,-14.865496941272248,2.4788831155563584,1.3508036796863703,1980.831940163688,8822,1.16,1.15,4224.12,10124.52
8,Beverton-Holt,K,9419,Beverton-Holt,13101.55,7041.73,25646.07,1.004,39.097037902112746,2.2490305054216178,1.459712370897169,2309.300606280276,9419,5.15,1.74,929.51,13101.55
8,Beverton-Holt,Smsy,2309.300606280276,Beverton-Holt,929.51,93.85,6970.12,1.008,-59.74928523934285,2.2490305054216178,1.459712370897169,2309.300606280276,9419,5.15,1.74,929.51,13101.55
8,Beverton-Holt,alpha,2.2490305054216178,Beverton-Holt,5.15,0.56,9.68,1.003,128.98755653092167,2.2490305054216178,1.459712370897169,2309.300606280276,9419,5.15,1.74,929.51,13101.55
8,Beverton-Holt,sigma,1.459712370897169,Beverton-Holt,1.74,1.38,2.3,1.003,19.201565643412366,2.2490305054216178,1.459712370897169,2309.300606280276,9419,5.15,1.74,929.51,13101.55
8,Beverton-Holt,K,9419,Ricker,20093.84,1932.14,52107.53,1.002,113.33305021764518,2.2490305054216178,1.459712370897169,2309.300606280276,9419,0.47,1.85,9355.5,20093.84
8,Beverton-Holt,Smsy,2309.300606280276,Ricker,9355.5,961.31,23295.83,1.002,305.12265811376733,2.2490305054216178,1.459712370897169,2309.300606280276,9419,0.47,1.85,9355.5,20093.84
8,Beverton-Holt,alpha,2.2490305054216178,Ricker,0.47,0.03,1.16,1.001,-79.10210649135277,2.2490305054216178,1.459712370897169,2309.300606280276,9419,0.47,1.85,9355.5,20093.84
8,Beverton-Holt,sigma,1.459712370897169,Ricker,1.85,1.48,2.4,1.004,26.73729680477752,2.2490305054216178,1.459712370897169,2309.300606280276,9419,0.47,1.85,9355.5,20093.84
9,Beverton-Holt,K,9407,Beverton-Holt,9973.08,8230.06,12963.07,1.002,6.017646433506962,1.3522406759986279,0.28975270065313175,3171.360765725935,9407,1.41,0.37,3274.86,9973.08
9,Beverton-Holt,Smsy,3171.360765725935,Beverton-Holt,3274.86,2084.44,4834.67,1.002,3.2635591444726058,1.3522406759986279,0.28975270065313175,3171.360765725935,9407,1.41,0.37,3274.86,9973.08
9,Beverton-Holt,alpha,1.3522406759986279,Beverton-Holt,1.41,0.95,2.27,1.003,4.2713789805736235,1.3522406759986279,0.28975270065313175,3171.360765725935,9407,1.41,0.37,3274.86,9973.08
9,Beverton-Holt,sigma,0.28975270065313175,Beverton-Holt,0.37,0.3,0.45,1.002,27.695099706053735,1.3522406759986279,0.28975270065313175,3171.360765725935,9407,1.41,0.37,3274.86,9973.08
9,Beverton-Holt,K,9407,Ricker,10621.24,8957.83,13764.12,1,12.907834591261823,1.3522406759986279,0.28975270065313175,3171.360765725935,9407,0.95,0.38,4630.6,10621.24
9,Beverton-Holt,Smsy,3171.360765725935,Ricker,4630.6,3852.27,6130.54,1.001,46.01303169429987,1.3522406759986279,0.28975270065313175,3171.360765725935,9407,0.95,0.38,4630.6,10621.24
9,Beverton-Holt,alpha,1.3522406759986279,Ricker,0.95,0.72,1.18,1.001,-29.746234020180893,1.3522406759986279,0.28975270065313175,3171.360765725935,9407,0.95,0.38,4630.6,10621.24
9,Beverton-Holt,sigma,0.28975270065313175,Ricker,0.38,0.31,0.47,1.002,31.146318617028165,1.3522406759986279,0.28975270065313175,3171.360765725935,9407,0.95,0.38,4630.6,10621.24
10,Ricker,K,9346,Beverton-Holt,7349.49,4994.61,10981.29,1.001,-21.362187031885302,2.030003767387915,0.8888796637555583,3351.7125150673555,9346,4.79,1.22,602.35,7349.49
10,Ricker,Smsy,3351.7125150673555,Beverton-Holt,602.35,53.76,2928.06,1.003,-82.02858994343389,2.030003767387915,0.8888796637555583,3351.7125150673555,9346,4.79,1.22,602.35,7349.49
10,Ricker,alpha,2.030003767387915,Beverton-Holt,4.79,1.35,9.69,1.002,135.96015322491144,2.030003767387915,0.8888796637555583,3351.7125150673555,9346,4.79,1.22,602.35,7349.49
10,Ricker,sigma,0.8888796637555583,Beverton-Holt,1.22,1,1.54,1,37.251424433026486,2.030003767387915,0.8888796637555583,3351.7125150673555,9346,4.79,1.22,602.35,7349.49
10,Ricker,K,9346,Ricker,8922.72,7474.6,10398.43,1,-4.528996362080041,2.030003767387915,0.8888796637555583,3351.7125150673555,9346,1.79,0.93,3332.9,8922.72
10,Ricker,Smsy,3351.7125150673555,Ricker,3332.9,2912.14,3875.03,1,-0.5612806880896043,2.030003767387915,0.8888796637555583,3351.7125150673555,9346,1.79,0.93,3332.9,8922.72
10,Ricker,alpha,2.030003767387915,Ricker,1.79,1.33,2.26,1.001,-11.822823742674002,2.030003767387915,0.8888796637555583,3351.7125150673555,9346,1.79,0.93,3332.9,8922.72
10,Ricker,sigma,0.8888796637555583,Ricker,0.93,0.75,1.17,1.001,4.62608583829069,2.030003767387915,0.8888796637555583,3351.7125150673555,9346,1.79,0.93,3332.9,8922.72
11,Ricker,K,9752,Beverton-Holt,10598.38,5179.61,25475.17,1.006,8.679040196882681,1.0485467658510812,1.5356312622251462,4187.5630560131995,9752,5.3,2.13,687.5,10598.38
11,Ricker,Smsy,4187.5630560131995,Beverton-Holt,687.5,69.42,5065.18,1.01,-83.58233677191384,1.0485467658510812,1.5356312622251462,4187.5630560131995,9752,5.3,2.13,687.5,10598.38
11,Ricker,alpha,1.0485467658510812,Beverton-Holt,5.3,1.51,9.71,1.003,405.4614798890837,1.0485467658510812,1.5356312622251462,4187.5630560131995,9752,5.3,2.13,687.5,10598.38
11,Ricker,sigma,1.5356312622251462,Beverton-Holt,2.13,1.68,2.84,1.004,38.70517307088467,1.0485467658510812,1.5356312622251462,4187.5630560131995,9752,5.3,2.13,687.5,10598.38
11,Ricker,K,9752,Ricker,15621.88,10959.26,20687.68,1,60.191550451189485,1.0485467658510812,1.5356312622251462,4187.5630560131995,9752,1.97,1.71,5603.73,15621.88
11,Ricker,Smsy,4187.5630560131995,Ricker,5603.73,4440.68,7090.46,1.001,33.81840285254289,1.0485467658510812,1.5356312622251462,4187.5630560131995,9752,1.97,1.71,5603.73,15621.88
11,Ricker,alpha,1.0485467658510812,Ricker,1.97,1.24,2.72,1.002,87.87907837386695,1.0485467658510812,1.5356312622251462,4187.5630560131995,9752,1.97,1.71,5603.73,15621.88
11,Ricker,sigma,1.5356312622251462,Ricker,1.71,1.36,2.22,1,11.354857254090515,1.0485467658510812,1.5356312622251462,4187.5630560131995,9752,1.97,1.71,5603.73,15621.88
12,Ricker,K,8602,Beverton-Holt,3997.52,1423,11221.98,1.007,-53.52801674029295,2.0898361864252175,0.9370118092613654,3048.2672880855393,8602,5.71,3.77,216.43,3997.52
12,Ricker,Smsy,3048.2672880855393,Beverton-Holt,216.43,22.05,1749.42,1.002,-92.8999008438027,2.0898361864252175,0.9370118092613654,3048.2672880855393,8602,5.71,3.77,216.43,3997.52
12,Ricker,alpha,2.0898361864252175,Beverton-Holt,5.71,1.18,9.78,1,173.22715708963182,2.0898361864252175,0.9370118092613654,3048.2672880855393,8602,5.71,3.77,216.43,3997.52
12,Ricker,sigma,0.9370118092613654,Beverton-Holt,3.77,3.08,4.7,1.002,302.34284805565505,2.0898361864252175,0.9370118092613654,3048.2672880855393,8602,5.71,3.77,216.43,3997.52
12,Ricker,K,8602,Ricker,9286.57,7947.39,10568.2,1,7.958265519646591,2.0898361864252175,0.9370118092613654,3048.2672880855393,8602,2.35,1.14,3113.75,9286.57
12,Ricker,Smsy,3048.2672880855393,Ricker,3113.75,2856.56,3341.6,1,2.1481945553267736,2.0898361864252175,0.9370118092613654,3048.2672880855393,8602,2.35,1.14,3113.75,9286.57
12,Ricker,alpha,2.0898361864252175,Ricker,2.35,1.96,2.75,1,12.449005106941298,2.0898361864252175,0.9370118092613654,3048.2672880855393,8602,2.35,1.14,3113.75,9286.57
12,Ricker,sigma,0.9370118092613654,Ricker,1.14,0.94,1.42,1.001,21.66335458446863,2.0898361864252175,0.9370118092613654,3048.2672880855393,8602,2.35,1.14,3113.75,9286.57
13,Ricker,K,8579,Beverton-Holt,8673.47,7319.39,10297.12,1.003,1.1011772933908304,2.196326548843561,0.006796306314677425,2975.553579959461,8579,6.94,0.44,259.04,8673.47
13,Ricker,Smsy,2975.553579959461,Beverton-Holt,259.04,61.88,1378.97,1.002,-91.29439302506093,2.196326548843561,0.006796306314677425,2975.553579959461,8579,6.94,0.44,259.04,8673.47
13,Ricker,alpha,2.196326548843561,Beverton-Holt,6.94,3.4,9.85,1.001,215.9821568270047,2.196326548843561,0.006796306314677425,2975.553579959461,8579,6.94,0.44,259.04,8673.47
13,Ricker,sigma,0.006796306314677425,Beverton-Holt,0.44,0.34,0.6,1.003,6374.1048979762445,2.196326548843561,0.006796306314677425,2975.553579959461,8579,6.94,0.44,259.04,8673.47
13,Ricker,K,8579,Ricker,8572.32,8561.21,8583.7,1,-0.07786455297820598,2.196326548843561,0.006796306314677425,2975.553579959461,8579,2.19,0.01,2974.83,8572.32
13,Ricker,Smsy,2975.553579959461,Ricker,2974.83,2969.96,2979.86,1.001,-0.02431749051115413,2.196326548843561,0.006796306314677425,2975.553579959461,8579,2.19,0.01,2974.83,8572.32
13,Ricker,alpha,2.196326548843561,Ricker,2.19,2.19,2.2,1.002,-0.28805137591639157,2.196326548843561,0.006796306314677425,2975.553579959461,8579,2.19,0.01,2974.83,8572.32
13,Ricker,sigma,0.006796306314677425,Ricker,0.01,0.01,0.01,1.001,47.138747681278296,2.196326548843561,0.006796306314677425,2975.553579959461,8579,2.19,0.01,2974.83,8572.32
14,Ricker,K,9630,Beverton-Holt,9429.14,8029.5,11173.65,1.002,-2.085773624091387,1.8137501733731125,0.43444212829056017,3603.091886721885,9630,5.65,0.54,521.73,9429.14
14,Ricker,Smsy,3603.091886721885,Beverton-Holt,521.73,70.08,2192.25,1.001,-85.51993631018183,1.8137501733731125,0.43444212829056017,3603.091886721885,9630,5.65,0.54,521.73,9429.14
14,Ricker,alpha,1.8137501733731125,Beverton-Holt,5.65,2.61,9.76,1.001,211.509274151712,1.8137501733731125,0.43444212829056017,3603.091886721885,9630,5.65,0.54,521.73,9429.14
14,Ricker,sigma,0.43444212829056017,Beverton-Holt,0.54,0.45,0.67,1.002,24.297337858275448,1.8137501733731125,0.43444212829056017,3603.091886721885,9630,5.65,0.54,521.73,9429.14
14,Ricker,K,9630,Ricker,9642.8,9028.75,10345.45,1,0.13291796469365807,1.8137501733731125,0.43444212829056017,3603.091886721885,9630,1.97,0.43,3496.95,9642.8
14,Ricker,Smsy,3603.091886721885,Ricker,3496.95,3243.31,3829.52,1.002,-2.945855672264132,1.8137501733731125,0.43444212829056017,3603.091886721885,9630,1.97,0.43,3496.95,9642.8
14,Ricker,alpha,1.8137501733731125,Ricker,1.97,1.7,2.22,1.002,8.61473806705709,1.8137501733731125,0.43444212829056017,3603.091886721885,9630,1.97,0.43,3496.95,9642.8
14,Ricker,sigma,0.43444212829056017,Ricker,0.43,0.35,0.53,1.002,-1.022490223965855,1.8137501733731125,0.43444212829056017,3603.091886721885,9630,1.97,0.43,3496.95,9642.8
15,Beverton-Holt,K,8873,Beverton-Holt,9366.7,7528.86,11958.02,1.002,5.5640707765130255,1.7615951067396889,0.6325181651126814,2599.9002099185113,8873,5.47,0.73,569.2,9366.7
15,Beverton-Holt,Smsy,2599.9002099185113,Beverton-Holt,569.2,69.58,3687.08,1.01,-78.10685203114622,1.7615951067396889,0.6325181651126814,2599.9002099185113,8873,5.47,0.73,569.2,9366.7
15,Beverton-Holt,alpha,1.7615951067396889,Beverton-Holt,5.47,1.32,9.73,1.003,210.51403237170223,1.7615951067396889,0.6325181651126814,2599.9002099185113,8873,5.47,0.73,569.2,9366.7
15,Beverton-Holt,sigma,0.6325181651126814,Beverton-Holt,0.73,0.6,0.92,1.001,15.411705191099518,1.7615951067396889,0.6325181651126814,2599.9002099185113,8873,5.47,0.73,569.2,9366.7
15,Beverton-Holt,K,8873,Ricker,10927.81,8303.94,15478.34,1,23.158007438295947,1.7615951067396889,0.6325181651126814,2599.9002099185113,8873,0.94,0.77,4746.3,10927.81
15,Beverton-Holt,Smsy,2599.9002099185113,Ricker,4746.3,3683.92,6865.95,1.001,82.55700668406668,1.7615951067396889,0.6325181651126814,2599.9002099185113,8873,0.94,0.77,4746.3,10927.81
15,Beverton-Holt,alpha,1.7615951067396889,Ricker,0.94,0.5,1.41,1.005,-46.63927048822668,1.7615951067396889,0.6325181651126814,2599.9002099185113,8873,0.94,0.77,4746.3,10927.81
15,Beverton-Holt,sigma,0.6325181651126814,Ricker,0.77,0.63,0.99,1.005,21.73563424266662,1.7615951067396889,0.6325181651126814,2599.9002099185113,8873,0.94,0.77,4746.3,10927.81
16,Beverton-Holt,K,9563,Beverton-Holt,9516.8,4050.46,26377.27,1.007,-0.48311199414410466,3.814197243374078,1.8604919857358433,1236.564351165677,9563,4.35,1.96,907.86,9516.8
16,Beverton-Holt,Smsy,1236.564351165677,Beverton-Holt,907.86,60.91,8839.11,1.012,-26.582065935817727,3.814197243374078,1.8604919857358433,1236.564351165677,9563,4.35,1.96,907.86,9516.8
16,Beverton-Holt,alpha,3.814197243374078,Beverton-Holt,4.35,0.33,9.79,1.005,14.047589110833325,3.814197243374078,1.8604919857358433,1236.564351165677,9563,4.35,1.96,907.86,9516.8
16,Beverton-Holt,sigma,1.8604919857358433,Beverton-Holt,1.96,1.52,2.64,1.004,5.348478522190476,3.814197243374078,1.8604919857358433,1236.564351165677,9563,4.35,1.96,907.86,9516.8
16,Beverton-Holt,K,9563,Ricker,20171.09,1771.45,45266.7,1.001,110.9284743281397,3.814197243374078,1.8604919857358433,1236.564351165677,9563,0.66,2.03,9145.04,20171.09
16,Beverton-Holt,Smsy,1236.564351165677,Ricker,9145.04,880.24,18689.47,1.001,639.5522919109878,3.814197243374078,1.8604919857358433,1236.564351165677,9563,0.66,2.03,9145.04,20171.09
16,Beverton-Holt,alpha,3.814197243374078,Ricker,0.66,0.04,1.55,1.001,-82.69622785904598,3.814197243374078,1.8604919857358433,1236.564351165677,9563,0.66,2.03,9145.04,20171.09
16,Beverton-Holt,sigma,1.8604919857358433,Ricker,2.03,1.57,2.76,1.002,9.11092418369727,3.814197243374078,1.8604919857358433,1236.564351165677,9563,0.66,2.03,9145.04,20171.09
17,Beverton-Holt,K,8124,Beverton-Holt,8271.06,6833.6,10838.23,1,1.8101920236336717,1.2090921155236654,0.2779371729822566,2870.2442747820414,8124,1.06,0.24,3051.64,8271.06
17,Beverton-Holt,Smsy,2870.2442747820414,Beverton-Holt,3051.64,2329.44,4281.21,1,6.319870639990499,1.2090921155236654,0.2779371729822566,2870.2442747820414,8124,1.06,0.24,3051.64,8271.06
17,Beverton-Holt,alpha,1.2090921155236654,Beverton-Holt,1.06,0.8,1.4,1.001,-12.330914544016572,1.2090921155236654,0.2779371729822566,2870.2442747820414,8124,1.06,0.24,3051.64,8271.06
17,Beverton-Holt,sigma,0.2779371729822566,Beverton-Holt,0.24,0.19,0.3,1.001,-13.6495498515697,1.2090921155236654,0.2779371729822566,2870.2442747820414,8124,1.06,0.24,3051.64,8271.06
17,Beverton-Holt,K,8124,Ricker,8047.94,6945.42,10036.53,1.001,-0.9362383062530822,1.2090921155236654,0.2779371729822566,2870.2442747820414,8124,0.87,0.23,3553.76,8047.94
17,Beverton-Holt,Smsy,2870.2442747820414,Ricker,3553.76,3024.89,4518.41,1.002,23.813852055148274,1.2090921155236654,0.2779371729822566,2870.2442747820414,8124,0.87,0.23,3553.76,8047.94
17,Beverton-Holt,alpha,1.2090921155236654,Ricker,0.87,0.72,1.03,1.001,-28.045184578579644,1.2090921155236654,0.2779371729822566,2870.2442747820414,8124,0.87,0.23,3553.76,8047.94
17,Beverton-Holt,sigma,0.2779371729822566,Ricker,0.23,0.19,0.3,1.001,-17.247485274420956,1.2090921155236654,0.2779371729822566,2870.2442747820414,8124,0.87,0.23,3553.76,8047.94
18,Ricker,K,9718,Beverton-Holt,4021.1,1922.89,8616.65,1.006,-58.62214447417164,1.6696803818478831,1.172604278615957,3737.319726286081,9718,5.53,2,242.56,4021.1
18,Ricker,Smsy,3737.319726286081,Beverton-Holt,242.56,25.87,1748.51,1.003,-93.50978728702344,1.6696803818478831,1.172604278615957,3737.319726286081,9718,5.53,2,242.56,4021.1
18,Ricker,alpha,1.6696803818478831,Beverton-Holt,5.53,1.03,9.77,1,231.2011125075202,1.6696803818478831,1.172604278615957,3737.319726286081,9718,5.53,2,242.56,4021.1
18,Ricker,sigma,1.172604278615957,Beverton-Holt,2,1.56,2.69,1.005,70.56052382485173,1.6696803818478831,1.172604278615957,3737.319726286081,9718,5.53,2,242.56,4021.1
18,Ricker,K,9718,Ricker,8393.55,5796.53,10849.28,1,-13.628833093229066,1.6696803818478831,1.172604278615957,3737.319726286081,9718,1.4,1.1,3385.98,8393.55
18,Ricker,Smsy,3737.319726286081,Ricker,3385.98,2531.08,4076.74,1,-9.400847452653474,1.6696803818478831,1.172604278615957,3737.319726286081,9718,1.4,1.1,3385.98,8393.55
18,Ricker,alpha,1.6696803818478831,Ricker,1.4,0.89,1.91,1.001,-16.15161708670376,1.6696803818478831,1.172604278615957,3737.319726286081,9718,1.4,1.1,3385.98,8393.55
18,Ricker,sigma,1.172604278615957,Ricker,1.1,0.86,1.47,1.001,-6.191711896331542,1.6696803818478831,1.172604278615957,3737.319726286081,9718,1.4,1.1,3385.98,8393.55
19,Ricker,K,8940,Beverton-Holt,9682.86,1145.08,86780.01,1.016,8.309395973154368,3.078005116195498,1.0055772732453878,2579.3959584412164,8940,5.03,9.23,684.03,9682.86
19,Ricker,Smsy,2579.3959584412164,Beverton-Holt,684.03,29.26,16497.74,1.016,-73.48100055125411,3.078005116195498,1.0055772732453878,2579.3959584412164,8940,5.03,9.23,684.03,9682.86
19,Ricker,alpha,3.078005116195498,Beverton-Holt,5.03,0.33,9.77,1.002,63.417532139037604,3.078005116195498,1.0055772732453878,2579.3959584412164,8940,5.03,9.23,684.03,9682.86
19,Ricker,sigma,1.0055772732453878,Beverton-Holt,9.23,7.46,11.72,1.011,817.8807283711983,3.078005116195498,1.0055772732453878,2579.3959584412164,8940,5.03,9.23,684.03,9682.86
19,Ricker,K,8940,Ricker,9894.62,8900.23,10819.36,1.001,10.67807606263983,3.078005116195498,1.0055772732453878,2579.3959584412164,8940,3.43,1.01,2649.45,9894.62
19,Ricker,Smsy,2579.3959584412164,Ricker,2649.45,2562.39,2734.64,1,2.7159087897896277,3.078005116195498,1.0055772732453878,2579.3959584412164,8940,3.43,1.01,2649.45,9894.62
19,Ricker,alpha,3.078005116195498,Ricker,3.43,3.05,3.79,1.001,11.435812174333797,3.078005116195498,1.0055772732453878,2579.3959584412164,8940,3.43,1.01,2649.45,9894.62
19,Ricker,sigma,1.0055772732453878,Ricker,1.01,0.82,1.31,1.001,0.439819680922018,3.078005116195498,1.0055772732453878,2579.3959584412164,8940,3.43,1.01,2649.45,9894.62
20,Beverton-Holt,K,8977,Beverton-Holt,18152.83,3171.02,59379.97,1.008,102.21488247744237,1.2484772938716187,1.8883357888291,3131.339654751934,8977,0.79,1.79,6528.32,18152.83
20,Beverton-Holt,Smsy,3131.339654751934,Beverton-Holt,6528.32,479.91,24492.04,1.012,108.48329213003166,1.2484772938716187,1.8883357888291,3131.339654751934,8977,0.79,1.79,6528.32,18152.83
20,Beverton-Holt,alpha,1.2484772938716187,Beverton-Holt,0.79,0.05,6.01,1.029,-36.722918079659046,1.2484772938716187,1.8883357888291,3131.339654751934,8977,0.79,1.79,6528.32,18152.83
20,Beverton-Holt,sigma,1.8883357888291,Beverton-Holt,1.79,1.45,2.25,1.004,-5.207537208733142,1.2484772938716187,1.8883357888291,3131.339654751934,8977,0.79,1.79,6528.32,18152.83
20,Beverton-Holt,K,8977,Ricker,27739.04,2116.48,75012.56,1.003,209.00122535368163,1.2484772938716187,1.8883357888291,3131.339654751934,8977,0.33,1.8,13225,27739.04
20,Beverton-Holt,Smsy,3131.339654751934,Ricker,13225,1054.94,33982.5,1.004,322.3431967825825,1.2484772938716187,1.8883357888291,3131.339654751934,8977,0.33,1.8,13225,27739.04
20,Beverton-Holt,alpha,1.2484772938716187,Ricker,0.33,0.02,0.89,1.001,-73.56780122314872,1.2484772938716187,1.8883357888291,3131.339654751934,8977,0.33,1.8,13225,27739.04
20,Beverton-Holt,sigma,1.8883357888291,Ricker,1.8,1.49,2.25,1.001,-4.677970377497014,1.2484772938716187,1.8883357888291,3131.339654751934,8977,0.33,1.8,13225,27739.04
21,Beverton-Holt,K,8006,Beverton-Holt,7493.1,3700.07,18202.75,1.001,-6.406445166125401,2.907521017267717,1.8511180809544179,1516.5244982025997,8006,5.12,2.2,515.6,7493.1
21,Beverton-Holt,Smsy,1516.5244982025997,Beverton-Holt,515.6,50.42,4831.54,1.005,-66.00120864443045,2.907521017267717,1.8511180809544179,1516.5244982025997,8006,5.12,2.2,515.6,7493.1
21,Beverton-Holt,alpha,2.907521017267717,Beverton-Holt,5.12,0.8,9.74,1.001,76.09502973813117,2.907521017267717,1.8511180809544179,1516.5244982025997,8006,5.12,2.2,515.6,7493.1
21,Beverton-Holt,sigma,1.8511180809544179,Beverton-Holt,2.2,1.78,2.83,1.002,18.84709152998507,2.907521017267717,1.8511180809544179,1516.5244982025997,8006,5.12,2.2,515.6,7493.1
21,Beverton-Holt,K,8006,Ricker,17870.14,2127.17,36865.06,1,123.20934299275544,2.907521017267717,1.8511180809544179,1516.5244982025997,8006,0.68,2.32,8069.58,17870.14
21,Beverton-Holt,Smsy,1516.5244982025997,Ricker,8069.58,1053.55,15282.5,1,432.11009842334556,2.907521017267717,1.8511180809544179,1516.5244982025997,8006,0.68,2.32,8069.58,17870.14
21,Beverton-Holt,alpha,2.907521017267717,Ricker,0.68,0.07,1.48,1.001,-76.61237886290445,2.907521017267717,1.8511180809544179,1516.5244982025997,8006,0.68,2.32,8069.58,17870.14
21,Beverton-Holt,sigma,1.8511180809544179,Ricker,2.32,1.88,2.96,1,25.32966015889333,2.907521017267717,1.8511180809544179,1516.5244982025997,8006,0.68,2.32,8069.58,17870.14
22,Ricker,K,9557,Beverton-Holt,9309.76,5240.04,17225.2,1.003,-2.5870042900491765,0.9571964892351255,1.5247290129082267,4165.790987810648,9557,5.71,1.57,503.8,9309.76
22,Ricker,Smsy,4165.790987810648,Beverton-Holt,503.8,61.61,3848.53,1.003,-87.90625834387399,0.9571964892351255,1.5247290129082267,4165.790987810648,9557,5.71,1.57,503.8,9309.76
22,Ricker,alpha,0.9571964892351255,Beverton-Holt,5.71,1.3,9.76,1.001,496.5337382884401,0.9571964892351255,1.5247290129082267,4165.790987810648,9557,5.71,1.57,503.8,9309.76
22,Ricker,sigma,1.5247290129082267,Beverton-Holt,1.57,1.22,2.09,1.002,2.9691169190402364,0.9571964892351255,1.5247290129082267,4165.790987810648,9557,5.71,1.57,503.8,9309.76
22,Ricker,K,9557,Ricker,13723.91,5008.07,23844.49,1.001,43.60060688500575,0.9571964892351255,1.5247290129082267,4165.790987810648,9557,1.03,1.65,5809.44,13723.91
22,Ricker,Smsy,4165.790987810648,Ricker,5809.44,2394.88,9922.51,1.001,39.455868453284516,0.9571964892351255,1.5247290129082267,4165.790987810648,9557,1.03,1.65,5809.44,13723.91
22,Ricker,alpha,0.9571964892351255,Ricker,1.03,0.25,1.8,1.003,7.605910759561001,0.9571964892351255,1.5247290129082267,4165.790987810648,9557,1.03,1.65,5809.44,13723.91
22,Ricker,sigma,1.5247290129082267,Ricker,1.65,1.28,2.18,1.002,8.215950902176035,0.9571964892351255,1.5247290129082267,4165.790987810648,9557,1.03,1.65,5809.44,13723.91
23,Ricker,K,9891,Beverton-Holt,10183,9361.78,11097.16,1.001,2.9521787483570923,1.9456723372468587,0.1479783251053629,3606.830558675448,9891,6.75,0.26,334.88,10183
